,suites,rooms,dorms,bwc,parking_spaces,private_area,total_area,total,variation,apartment,floor,dream_property,mcmv,academic_regions,digital_fair,subtype_name,lot,block,tags,royalty_value,latitude,longitude,address.complete,address.street,address.number,address.neighborhood,address.city,address.uf,address.complement
4723,1,,2,2,2,"0,00","117,00","550.000,00",0,,,0,0,0,False,Casa,,,[],0,,,",  - Jardim Tropical, Maringá - PR",,,Jardim Tropical,Maringá,PR,
4724,1,,2,2,1,"108,00","130,00","550.000,00",0,,,0,0,0,False,Apartamento,,,[],0,,,",  - Zona 07, Maringá - PR",,,Zona 07,Maringá,PR,
4725,1,,1,2,1,"67,00","0,00","550.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.41803848528955,-51.94051307973712,"Avenida Advogado Horácio Raccanello Filho, 6090, 1306 - Zona 07, Maringá - PR",Avenida Advogado Horácio Raccanello Filho,6090,Zona 07,Maringá,PR,1306
4726,1,,0,2,1,"64,00","0,00","550.000,00",0,,,0,0,0,False,Apartamento,,,[],0,,,"Avenida Senador Petrônio Portela, 1021 - Jardim Aclimação, Maringá - PR",Avenida Senador Petrônio Portela,1021,Jardim Aclimação,Maringá,PR,
4727,1,,2,1,1,"70,00","0,00","550.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.42304,-51.90476,"Rua Garibaldi,  - Vila Nova, Maringá - PR",Rua Garibaldi,,Vila Nova,Maringá,PR,
4728,1,,2,2,2,"0,00","105,00","550.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.4071598052978500000000000,-51.8920097351074200000000000,",  - Jardim Novo Oásis, Maringá - PR",,,Jardim Novo Oásis,Maringá,PR,
4729,1,,1,2,1,"64,45","0,00","550.000,00",0,901,9,0,0,0,False,Apartamento,,,"[{'name': 'Financiável', 'order': 6}]",0,-23.41519188907626,-51.927504473016356,"Rua Francisco Glicério, 514 - Zona 07, Maringá - PR",Rua Francisco Glicério,514,Zona 07,Maringá,PR,
4730,1,,2,0,1,"0,00","72,00","550.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.38330500,-51.94928300,"Avenida das Palmeiras, 102 - Jardim Paris, Maringá - PR",Avenida das Palmeiras,102,Jardim Paris,Maringá,PR,
4731,1,,1,1,1,"56,87","0,00","550.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.4033729,-51.9531029,"Rua Doutor Mário Clapier Urbinatti, 1966 - Jardim Canadá, Maringá - PR",Rua Doutor Mário Clapier Urbinatti,1966,Jardim Canadá,Maringá,PR,
4732,1,,1,2,2,"0,00","114,00","550.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.3890697,-51.9728483,"Rua Miguel Romeiro, 414, não informado - Jardim Três Lagoas, Maringá - PR",Rua Miguel Romeiro,414,Jardim Três Lagoas,Maringá,PR,não informado
4733,1,,2,2,2,"0,00","71,00","550.000,00",0,,,0,0,0,False,Casa,,,[],0,,,",  - Jardim Paris, Maringá - PR",,,Jardim Paris,Maringá,PR,
4734,1,,2,2,2,"0,00","163,00","550.000,00",0,,,0,0,0,False,Sobrado,,,[],0,,,"Rua Pioneira Leonarda Garcia Coelho,  - Jardim Colina Verde II, Maringá - PR",Rua Pioneira Leonarda Garcia Coelho,,Jardim Colina Verde II,Maringá,PR,
4735,0,,2,1,1,"55,00","0,00","550.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.4316255000000000000000000,-51.9156776000000000000000000,"Travessa Botafogo, 42 - Zona 08, Maringá - PR",Travessa Botafogo,42,Zona 08,Maringá,PR,
4736,1,,2,1,3,"0,00","122,00","550.000,00",0,,,0,0,0,False,Casa,,,"[{'name': 'Financiável', 'order': 6}]",0,-23.392288,-51.937405,"Rua Pioneira Ana Cordeiro Dias, 1142, casa - Parque Residencial Cidade Nova, Maringá - PR",Rua Pioneira Ana Cordeiro Dias,1142,Parque Residencial Cidade Nova,Maringá,PR,casa
4737,1,,2,2,1,"107,00","150,00","550.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.4242679,-51.9463238,", s/n - Zona 01 Centro, Maringá - PR",,s/n,Zona 01 Centro,Maringá,PR,
4738,1,,2,2,0,"0,00","71,50","550.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.3831114,-51.9492384,"Avenida das Palmeiras, 110, 110 - Jardim Paris, Maringá - PR",Avenida das Palmeiras,110,Jardim Paris,Maringá,PR,110
4739,0,,3,2,2,"0,00","18,00","550.000,00",0,,,0,0,0,False,Casa,,,[],0,,,"Rua Pioneiro Bruno Bluthgen, 1380 - Jardim Alvorada III, Maringá - PR",Rua Pioneiro Bruno Bluthgen,1380,Jardim Alvorada III,Maringá,PR,
4740,1,,3,3,2,"0,00","264,00","550.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.4632653,-51.957324,"Rua Pioneira Guilhermina Genebra Garbiere, 457 - Jardim São Clemente, Maringá - PR",Rua Pioneira Guilhermina Genebra Garbiere,457,Jardim São Clemente,Maringá,PR,
4741,1,,0,2,1,"64,00","0,00","550.000,00",0,507,5,0,0,0,False,Apartamento,,,"[{'name': 'Financiável', 'order': 6}]",0,,,"Avenida Senador Petrônio Portela, 1021 - Jardim Aclimação, Maringá - PR",Avenida Senador Petrônio Portela,1021,Jardim Aclimação,Maringá,PR,
4742,1,,2,2,2,"0,00","112,00","550.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.3869195,-51.9443658,"Rua das Imbaúbas, 152 A, 152 a - Parque das Bandeiras, Maringá - PR",Rua das Imbaúbas,152 A,Parque das Bandeiras,Maringá,PR,152 a
4743,0,,4,2,2,"0,00","192,00","550.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.37960530000000,-51.94336360000000,"Rua Pioneiro José Coelho, 324 - Copacabana Residencial, Maringá - PR",Rua Pioneiro José Coelho,324,Copacabana Residencial,Maringá,PR,
4744,1,,2,2,1,"0,00","210,00","550.000,00",0,,,0,0,0,False,Sobrado,,,[],0,-23.4632653,-51.95732400000001,"Rua Pioneira Guilhermina Genebra Garbiere, 457B, 457b - Jardim São Clemente, Maringá - PR",Rua Pioneira Guilhermina Genebra Garbiere,457B,Jardim São Clemente,Maringá,PR,457b
4745,1,,2,3,3,"0,00","152,00","550.000,00",0,,,0,0,0,False,Sobrado,,,[],0,-23.3931711,-51.9338585,"Rua Vale do Sol, 121, 121 - Jardim Imperial, Maringá - PR",Rua Vale do Sol,121,Jardim Imperial,Maringá,PR,121
4746,1,,2,3,2,"0,00","264,00","550.000,00",0,,,0,0,0,False,Sobrado,,,"[{'name': 'Financiável', 'order': 6}]",0,-23.4632334,-51.9572969,"Rua Pioneira Guilhermina Genebra Garbiere, 457 - Jardim São Clemente, Maringá - PR",Rua Pioneira Guilhermina Genebra Garbiere,457,Jardim São Clemente,Maringá,PR,
4747,1,3.0,2,1,4,"0,00","348,24","550.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.3800207,-51.96156920000001,"Rua Pioneiro Salvador Kessa, 318 - Jardim Rebouças, Maringá - PR",Rua Pioneiro Salvador Kessa,318,Jardim Rebouças,Maringá,PR,
4748,1,,2,1,1,"85,86","122,33","550.000,00",0,84,8,0,0,1,False,Apartamento,,,"[{'name': 'Financiável', 'order': 6}]",0,-23.4187084,-51.9229944,"Avenida Bento Munhoz da Rocha Netto, 1014, bloco b - Zona 07, Maringá - PR",Avenida Bento Munhoz da Rocha Netto,1014,Zona 07,Maringá,PR,bloco b
4749,1,,2,1,2,"0,00","97,00","550.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.383998677260983,-51.92030295239258,"Rua Mieko Imai da Silva, 100 - Jardim Licce, Maringá - PR",Rua Mieko Imai da Silva,100,Jardim Licce,Maringá,PR,
4750,1,,2,2,2,"0,00","100,00","550.000,00",0,,,0,0,0,False,Casa,,,[],0,,,"Rua Octávio Moura,  - Jardim Três Lagoas, Maringá - PR",Rua Octávio Moura,,Jardim Três Lagoas,Maringá,PR,
4751,1,2.0,2,1,2,"0,00","203,00","550.000,00",0,,,0,0,0,False,Casa,,,[],0,,,"Rua Chicago, 604 - Jardim Los Angeles, Maringá - PR",Rua Chicago,604,Jardim Los Angeles,Maringá,PR,
4752,1,,2,2,3,"0,00","127,00","550.000,00",0,,,0,0,0,False,Casa,,,"[{'name': 'Financiável', 'order': 6}]",0,-23.459549,-51.9684821,"Rua Pedro Cano, 644, casa - Jardim Espanha, Maringá - PR",Rua Pedro Cano,644,Jardim Espanha,Maringá,PR,casa
4753,1,,1,1,1,"0,00","71,50","550.000,00",0,,,0,0,0,False,Casa,,,"[{'name': 'Financiável', 'order': 6}]",0,-23.3831109,-51.9491904,"Rua Pioneiro Aníbal Borin, 106 - Jardim Paris, Maringá - PR",Rua Pioneiro Aníbal Borin,106,Jardim Paris,Maringá,PR,
4754,0,,3,1,3,"0,00","155,44","550.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.399164588059826,-51.97636333757325,"Rua Arara, 1571 - Jardim dos Pássaros, Maringá - PR",Rua Arara,1571,Jardim dos Pássaros,Maringá,PR,
4755,1,,1,1,2,"0,00","103,00","550.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.375255,-51.9633001,"Rua Limeira, 714, 714 - Jardim Campos, Maringá - PR",Rua Limeira,714,Jardim Campos,Maringá,PR,714
4756,1,,1,2,0,"0,00","97,00","550.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.3909389781112900000000000,-51.9718024887282200000000000,"Rua José de Farias Ferraz,  - Jardim Três Lagoas, Maringá - PR",Rua José de Farias Ferraz,,Jardim Três Lagoas,Maringá,PR,
4757,1,,2,2,2,"0,00","92,00","550.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.3864241,-51.9485677,"Rua Herculano Ribeiro de Paiva,  - Jardim Paris, Maringá - PR",Rua Herculano Ribeiro de Paiva,,Jardim Paris,Maringá,PR,
4758,1,,2,2,1,"105,00","152,00","550.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.423409267438338,-51.934770511925166,"Rua Piratininga, 159 - Zona 01 Centro, Maringá - PR",Rua Piratininga,159,Zona 01 Centro,Maringá,PR,
4759,1,,2,3,2,"0,00","114,00","550.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.3898362,-51.9722447,"Rua Miguel Romeiro, 414 - Jardim Três Lagoas, Maringá - PR",Rua Miguel Romeiro,414,Jardim Três Lagoas,Maringá,PR,
4760,1,,2,1,2,"83,00","0,00","550.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.4403377,-51.9369475,"Rua Pioneiro Waldemar Lingiardi, 91, 32 - Jardim Cerro Azul, Maringá - PR",Rua Pioneiro Waldemar Lingiardi,91,Jardim Cerro Azul,Maringá,PR,32
4761,1,,2,1,1,"109,73","138,00","550.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.4234746,-51.9384658,"Avenida Getúlio Vargas, 35, esquina com avenida xv de novembro - Zona 01 Centro, Maringá - PR",Avenida Getúlio Vargas,35,Zona 01 Centro,Maringá,PR,esquina com avenida xv de novembro
4762,1,,2,2,4,"0,00","116,00","550.000,00",0,,,0,0,0,False,Casa,,,"[{'name': 'Aceita permuta', 'order': 7}]",0,-23.4029202546244050000000000,-51.8768337463995900000000000,"Rua Pioneiro João Nunes,  - Jardim Paulista, Maringá - PR",Rua Pioneiro João Nunes,,Jardim Paulista,Maringá,PR,
4763,1,,2,2,0,"0,00","110,00","550.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.3879274,-51.9342731,"Viela Joaquim Teixeira Coelho, 122 - Parque Residencial Quebec, Maringá - PR",Viela Joaquim Teixeira Coelho,122,Parque Residencial Quebec,Maringá,PR,
4764,1,,2,2,2,"0,00","110,00","550.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.3877895161391080000000000,-51.9342731040718000000000000,"Viela Joaquim Teixeira Coelho,  - Parque Residencial Quebec, Maringá - PR",Viela Joaquim Teixeira Coelho,,Parque Residencial Quebec,Maringá,PR,
4765,1,,2,2,2,"0,00","128,00","550.000,00",0,,,0,0,0,False,Casa,,,"[{'name': 'Financiável', 'order': 6}]",0,-23.459811999999985,-51.96640499999999,"Rua Pedro Cano, 419 - Jardim Espanha, Maringá - PR",Rua Pedro Cano,419,Jardim Espanha,Maringá,PR,
4766,1,,1,2,1,"0,00","75,00","550.000,00",0,,5,0,0,0,False,Apartamento,,,[],0,,,",  - Zona 02, Maringá - PR",,,Zona 02,Maringá,PR,
4767,1,,2,2,2,"0,00","99,90","550.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.4209995,-51.9330558,"Rua Sequóia,  - Jardim Pinheiros, Maringá - PR",Rua Sequóia,,Jardim Pinheiros,Maringá,PR,
4768,2,,1,3,3,"0,00","108,00","550.000,00",0,,,0,0,0,False,Casa,,,"[{'name': 'Aceita permuta', 'order': 7}]",0,-23.3786833467455250000000000,-51.9189057042935640000000000,"Rua Pioneiro Guido Antônio Germani,  - Jardim Dias I, Maringá - PR",Rua Pioneiro Guido Antônio Germani,,Jardim Dias I,Maringá,PR,
4769,1,,2,2,0,"0,00","71,00","550.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.4550655,-51.9041048,"Avenida das Palmeiras,  - Jardim Paris, Maringá - PR",Avenida das Palmeiras,,Jardim Paris,Maringá,PR,
4770,1,,2,2,2,"0,00","71,00","550.000,00",0,,,0,1,0,False,Casa,,,"[{'name': 'Financiável', 'order': 6}]",0,-23.38549066231003,-51.95232351166991,",  - Jardim Paris, Maringá - PR",,,Jardim Paris,Maringá,PR,
4771,1,,2,2,1,"68,00","0,00","550.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.4320537,-51.9080949,", 843 - Zona 08, Maringá - PR",,843,Zona 08,Maringá,PR,
4772,1,,2,2,2,"0,00","105,00","550.000,00",0,,,0,0,0,False,Casa,,,"[{'name': 'Financiável', 'order': 6}, {'name': 'Aceita permuta', 'order': 7}]",0,-23.4066905975341800000000000,-51.8920440673828100000000000,",  - Jardim Novo Oásis, Maringá - PR",,,Jardim Novo Oásis,Maringá,PR,
4773,1,,2,2,2,"0,00","105,00","550.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.4022173,-51.9536961,", 147 - Jardim Monte Rei, Maringá - PR",,147,Jardim Monte Rei,Maringá,PR,
4774,0,3.0,3,0,2,"0,00","175,00","550.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.4241463,-51.96602089999999,"Rua Antônio Octávio Scramim, 1987, casa - Zona 06, Maringá - PR",Rua Antônio Octávio Scramim,1987,Zona 06,Maringá,PR,casa
4775,1,,2,2,4,"0,00","148,00","550.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.40058290000000,-51.98743490000000,"Rua Hebe Camargo, 543 - Residencial Arezzo, Maringá - PR",Rua Hebe Camargo,543,Residencial Arezzo,Maringá,PR,
4776,1,,2,2,2,"0,00","113,00","550.000,00",0,,,0,0,0,False,Casa,,,"[{'name': 'Financiável', 'order': 6}]",0,-23.4614438,-51.9804911,"Rua Fatmé Said Chamseddine, s/n - Jardim Barcelona, Maringá - PR",Rua Fatmé Said Chamseddine,s/n,Jardim Barcelona,Maringá,PR,
4777,0,,2,1,2,"0,00","150,00","550.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.4057434058502500000000000,-51.9307975465207650000000000,"Rua Doutor Miguel Vieira Ferreira,  - Vila Santo Antônio, Maringá - PR",Rua Doutor Miguel Vieira Ferreira,,Vila Santo Antônio,Maringá,PR,
4778,1,,2,2,2,"186,00","186,00","550.000,00",0,703,7º,0,0,0,False,Apartamento,,,"[{'name': 'Financiável', 'order': 6}]",0,-23.439013,-51.9359992,"Rua Martin Afonso, 1217 - Jardim Novo Horizonte, Maringá - PR",Rua Martin Afonso,1217,Jardim Novo Horizonte,Maringá,PR,
4779,1,,2,2,2,"0,00","105,51","550.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.3869304,-51.9484963,"Rua Paulo Jorge Carolino, 310 - Jardim Paris, Maringá - PR",Rua Paulo Jorge Carolino,310,Jardim Paris,Maringá,PR,
4780,1,,2,1,2,"0,00","97,00","550.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.38370600,-51.92975200,"Rua Emborcação, 500 - Parque das Grevíleas, Maringá - PR",Rua Emborcação,500,Parque das Grevíleas,Maringá,PR,
4781,1,,3,2,1,"109,03","0,00","550.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.411057,-51.9447353,"Rua Tietê, 421, 204 - Zona 07, Maringá - PR",Rua Tietê,421,Zona 07,Maringá,PR,204
4782,1,,2,1,3,"0,00","157,57","550.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.39075395092105,-51.95742730268796,"Rua Pioneiro Basílio Moreschi,  - Parque das Laranjeiras, Maringá - PR",Rua Pioneiro Basílio Moreschi,,Parque das Laranjeiras,Maringá,PR,
4783,1,,2,2,2,"0,00","100,00","550.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.3882004,-51.9475454,"Rua Berilo, 204 - Jardim Santa Helena, Maringá - PR",Rua Berilo,204,Jardim Santa Helena,Maringá,PR,
4784,1,,2,2,2,"0,00","105,00","550.000,00",0,,,0,0,0,False,Casa,,,[],0,,,",  - Jardim Santa Rosa, Maringá - PR",,,Jardim Santa Rosa,Maringá,PR,
4785,1,,2,2,2,"0,00","71,00","550.000,00",0,,,0,0,0,False,Casa,,,[],0,,,",  - Jardim Paris, Maringá - PR",,,Jardim Paris,Maringá,PR,
4786,1,,1,1,4,"0,00","104,00","550.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.2789112,-52.1552317,", 9 - Jardim Alvorada, Maringá - PR",,9,Jardim Alvorada,Maringá,PR,
4787,1,,2,2,2,"0,00","100,00","550.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.3985752644920380000000000,-51.9050741195187440000000000,"Rua Rio Guaíba,  - Jardim Oásis, Maringá - PR",Rua Rio Guaíba,,Jardim Oásis,Maringá,PR,
4788,2,,2,3,2,"0,00","200,00","550.000,00",0,,,0,0,0,False,Casa,,,"[{'name': 'Financiável', 'order': 6}]",0,-23.4209995,-51.9330558,"Rua Pioneiro Dante Polletto, 555 - Loteamento Sumaré, Maringá - PR",Rua Pioneiro Dante Polletto,555,Loteamento Sumaré,Maringá,PR,
4789,1,,2,1,1,"78,00","0,00","550.000,00",0,,,0,0,0,False,Apartamento,,,"[{'name': 'Financiável', 'order': 6}]",0,-23.455613000000024,-51.91952250000001,"Rua Pioneiro Romeu Pardini, 161 - Galeão, Maringá - PR",Rua Pioneiro Romeu Pardini,161,Galeão,Maringá,PR,
4790,1,,1,2,1,"0,00","0,00","550.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.4189519,-51.9381625,"Avenida Tamandaré, 230, apartamento - Zona 01 Centro, Maringá - PR",Avenida Tamandaré,230,Zona 01 Centro,Maringá,PR,apartamento
4791,1,,2,2,12,"0,00","105,00","550.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.4560043,-51.9629255,", 731 - Jardim Santa Rosa, Maringá - PR",,731,Jardim Santa Rosa,Maringá,PR,
4792,1,,2,1,1,"0,00","114,00","550.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.384842667057413,-51.926281603704844,"Rua Allan Kardec, 1008 - Parque Avenida, Maringá - PR",Rua Allan Kardec,1008,Parque Avenida,Maringá,PR,
4793,1,,2,1,2,"0,00","135,81","550.000,00",0,,,0,0,0,False,Sobrado,,,"[{'name': 'Aceita permuta', 'order': 7}]",0,-23.4209995,-51.9330558,"Rua Pioneiro Rafael Garcia,  - Jardim do Carmo, Maringá - PR",Rua Pioneiro Rafael Garcia,,Jardim do Carmo,Maringá,PR,
4794,3,,0,3,2,"119,00","0,00","550.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.4476337432861330000000000,-51.9124794006347660000000000,",  - Jardim Aclimação, Maringá - PR",,,Jardim Aclimação,Maringá,PR,
4795,1,,1,2,1,"0,00","97,00","550.000,00",0,,,0,0,0,False,Casa,,,[],0,,,",  - Jardim Licce, Maringá - PR",,,Jardim Licce,Maringá,PR,
4796,1,,2,1,2,"0,00","108,00","550.000,00",0,,,0,0,0,False,Casa,,,"[{'name': 'Financiável', 'order': 6}, {'name': 'Aceita permuta', 'order': 7}]",0,-23.4144932,-51.89773779999999,"Rua Rio Jaguaribe, 329 - Conjunto Habitacional Lea Leal, Maringá - PR",Rua Rio Jaguaribe,329,Conjunto Habitacional Lea Leal,Maringá,PR,
4797,1,,2,3,1,"0,00","184,00","550.000,00",0,,,0,0,0,False,Casa,,,"[{'name': 'Aceita permuta', 'order': 7}]",0,-23.4032503,-51.9783485,"Rua Rosana Cambaúva Cordeiro, 101 - Jardim Everest, Maringá - PR",Rua Rosana Cambaúva Cordeiro,101,Jardim Everest,Maringá,PR,
4798,1,,2,2,1,"75,00","0,00","550.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.44189297305434,-51.92328035831451,"Rua Doutor Saulo Porto Virmond, 973, 1506 - Chácara Paulista, Maringá - PR",Rua Doutor Saulo Porto Virmond,973,Chácara Paulista,Maringá,PR,1506
4799,1,,2,2,4,"0,00","137,00","550.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.3726649,-51.9409296,"Rua José Miranda Santana Lima, 151, b - Jardim Diamante, Maringá - PR",Rua José Miranda Santana Lima,151,Jardim Diamante,Maringá,PR,b
4800,0,,2,1,1,"55,00","0,00","550.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.44680270000000,-51.91947910000000,"Rua Ernesto Mariucci, 366, 1103 - Jardim Aclimação, Maringá - PR",Rua Ernesto Mariucci,366,Jardim Aclimação,Maringá,PR,1103
4801,1,,2,2,2,"0,00","200,00","550.000,00",0,,,0,0,0,False,Sobrado,,,[],0,-23.3959081,-51.9009537,"Rua Rio Preto, 261 - Jardim São Francisco, Maringá - PR",Rua Rio Preto,261,Jardim São Francisco,Maringá,PR,
4802,1,,2,3,4,"0,00","114,00","550.000,00",0,,,0,0,0,False,Casa,,,[],0,,,",  - Jardim Três Lagoas, Maringá - PR",,,Jardim Três Lagoas,Maringá,PR,
4803,1,,2,2,3,"0,00","120,00","550.000,00",0,,,0,0,0,False,Casa,,,"[{'name': 'Financiável', 'order': 6}]",1,-23.3784978,-51.9552354,"Rua Ametista, 2611 - Jardim Monte Rei, Maringá - PR",Rua Ametista,2611,Jardim Monte Rei,Maringá,PR,
4804,1,,1,2,1,"83,60","0,00","550.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.4114442,-51.9480189,"Rua Quintino Bocaiúva, 779, 74 - Zona 07, Maringá - PR",Rua Quintino Bocaiúva,779,Zona 07,Maringá,PR,74
4805,1,,1,2,1,"64,76","0,00","551.281,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.4473886,-51.91180809999999,"Avenida Senador Petrônio Portela, 1021, 404 - Jardim Aclimação, Maringá - PR",Avenida Senador Petrônio Portela,1021,Jardim Aclimação,Maringá,PR,404
4806,1,,0,2,2,"69,00","0,00","553.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.4343528,-51.9261521,", 248, 804 - Vila Bosque, Maringá - PR",,248,Vila Bosque,Maringá,PR,804
4807,1,,1,1,1,"64,76","0,00","553.477,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.4473886,-51.91180809999999,"Avenida Senador Petrônio Portela, 1021, 1301 - Jardim Aclimação, Maringá - PR",Avenida Senador Petrônio Portela,1021,Jardim Aclimação,Maringá,PR,1301
4808,1,,1,1,1,"64,74","0,00","553.774,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.4206771,-51.9260206,"Avenida Mauá, 2418, 404 - Zona 03, Maringá - PR",Avenida Mauá,2418,Zona 03,Maringá,PR,404
4809,1,,3,2,1,"120,00","0,00","554.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.40977600,-51.94147500,"Rua Tietê, 822 - Zona 07, Maringá - PR",Rua Tietê,822,Zona 07,Maringá,PR,
4810,1,,2,1,2,"81,00","167,00","554.371,00",0,,,0,0,0,False,Apartamento,,,[],0,,,"Avenida Brasil, 6344 - Zona 05, Maringá - PR",Avenida Brasil,6344,Zona 05,Maringá,PR,
4811,1,,2,2,2,"0,00","128,00","555.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.3799603528088200000000000,-51.9474817465214900000000000,"Rua Pioneiro Jose Ferreira,  - Jardim Copacabana, Maringá - PR",Rua Pioneiro Jose Ferreira,,Jardim Copacabana,Maringá,PR,
4812,1,,2,1,2,"68,00","0,00","555.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.4425005,-51.9210506,", 63 - Jardim Aclimação, Maringá - PR",,63,Jardim Aclimação,Maringá,PR,
4813,1,,0,1,1,"45,00","0,00","555.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.4352029617424400000000000,-51.9110096465198800000000000,"Avenida Londrina,  - Zona 08, Maringá - PR",Avenida Londrina,,Zona 08,Maringá,PR,
4814,1,,2,3,1,"95,00","0,00","555.000,00",0,,,0,0,0,False,Apartamento,,,[],0,,,"Rua São Pedro,  - Zona 07, Maringá - PR",Rua São Pedro,,Zona 07,Maringá,PR,
4815,0,,1,1,0,"31,58","0,00","557.000,00",0,,,0,0,0,False,Apartamento,,,[],1,-23.4412807,-51.9351146,"Rua Júlio Meneguetti, s/n, 606 - Jardim Novo Horizonte, Maringá - PR",Rua Júlio Meneguetti,s/n,Jardim Novo Horizonte,Maringá,PR,606
4816,1,,1,2,2,"46,00","0,00","557.000,00",0,,,0,0,0,False,Apartamento,,,[],0,,,",  - Zona 08, Maringá - PR",,,Zona 08,Maringá,PR,
